gene	chromosome	position_start	position_end	pvalue	n	n_indep	p_i_best	t_i_best	p_i_worst	t_i_worst	eigen_max	eigen_min	eigen_min_kept	z_min	z_max	z_mean	z_sd	tmi	status
intron_20_6087883_6094939	20	6087883	6094939	1	1	1	1	Skin_Not_Sun_Exposed_Suprapubic	1	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	0	0	0	NA	1	0
intron_15_90219891_90221367	15	90219891	90221367	1	1	1	1	Skin_Not_Sun_Exposed_Suprapubic	1	Skin_Not_Sun_Exposed_Suprapubic	1	1	1	0	0	0	NA	1	0
intron_19_29612178_29613871	19	29612178	29613871	1	1	1	1	Skin_Sun_Exposed_Lower_leg	1	Skin_Sun_Exposed_Lower_leg	1	1	1	0	0	0	NA	1	0
intron_6_11768383_11770031	6	11768383	11770031	1	1	1	1	Skin_Sun_Exposed_Lower_leg	1	Skin_Sun_Exposed_Lower_leg	1	1	1	0	0	0	NA	1	0
intron_16_3031150_3033521	16	3031150	3033521	1	1	1	1	Skin_Sun_Exposed_Lower_leg	1	Skin_Sun_Exposed_Lower_leg	1	1	1	0	0	0	NA	1	0
intron_6_70395043_70399215	6	70395043	70399215	1	1	1	1	Skin_Sun_Exposed_Lower_leg	1	Skin_Sun_Exposed_Lower_leg	1	1	1	0	0	0	NA	1	0
intron_6_46552402_46553767	6	46552402	46553767	1	1	1	1	Skin_Sun_Exposed_Lower_leg	1	Skin_Sun_Exposed_Lower_leg	1	1	1	0	0	0	NA	1	0
intron_6_158076782_158081109	6	158076782	158081109	1	1	1	1	Skin_Sun_Exposed_Lower_leg	1	Skin_Sun_Exposed_Lower_leg	1	1	1	0	0	0	NA	1	0
intron_1_1637004_1637081	1	1637004	1637081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_1729680_1734690	1	1729680	1734690	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_2509930_2510057	1	2509930	2510057	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_16620024_16625775	1	16620024	16625775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_16635168_16642767	1	16635168	16642767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_16620024_16623870	1	16620024	16623870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_16948524_16948799	1	16948524	16948799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_28271871_28272284	1	28271871	28272284	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_31360830_31367393	1	31360830	31367393	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_47224098_47225443	1	47224098	47225443	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_54722799_54728346	1	54722799	54728346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_62821209_62829040	1	62821209	62829040	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_74736622_74748751	1	74736622	74748751	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_86384801_86386915	1	86384801	86386915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_100498207_100498929	1	100498207	100498929	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_112416264_112425179	1	112416264	112425179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_113594560_113614601	1	113594560	113614601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_120267838_120340756	1	120267838	120340756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_148124067_148124899	1	148124067	148124899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_148125001_148126829	1	148125001	148126829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_149100930_149101262	1	149100930	149101262	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_149176250_149177158	1	149176250	149177158	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_169589869_169590147	1	169589869	169590147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_173462454_173476632	1	173462454	173476632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_183570839_183573185	1	183570839	183573185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_185202799_185204700	1	185202799	185204700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_204997406_205001170	1	204997406	205001170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_212632563_212637103	1	212632563	212637103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_71463148_71463546	16	71463148	71463546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_74302403_74304303	16	74302403	74304303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_75148643_75152909	16	75148643	75152909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_75149267_75152909	16	75149267	75152909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_81105572_81108562	16	81105572	81108562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_82858473_83032010	16	82858473	83032010	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_748032_749814	17	748032	749814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_3583430_3585768	17	3583430	3585768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_5501872_5515473	17	5501872	5515473	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_6624861_6628117	17	6624861	6628117	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_7350999_7351295	17	7350999	7351295	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_7560817_7560999	17	7560817	7560999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_7560488_7560724	17	7560488	7560724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_8234926_8235053	17	8234926	8235053	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_17203098_17205860	17	17203098	17205860	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_18732134_18734877	17	18732134	18734877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_29267530_29285992	17	29267530	29285992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_35779323_35784394	17	35779323	35784394	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_42288598_42289402	17	42288598	42289402	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_44074266_44075310	17	44074266	44075310	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_45539963_45542764	17	45539963	45542764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_46517233_46570759	17	46517233	46570759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_46517433_46520212	17	46517433	46520212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_47324523_47326226	17	47324523	47326226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_59586233_59587896	17	59586233	59587896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_66053879_66062963	17	66053879	66062963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_68942039_68949312	17	68942039	68949312	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_74252376_74253081	17	74252376	74253081	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_74253266_74253755	17	74253266	74253755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_75899674_75900774	17	75899674	75900774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_78083166_78086503	17	78083166	78086503	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_78137814_78138005	17	78137814	78138005	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_78138479_78138574	17	78138479	78138574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_80013609_80035795	17	80013609	80035795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_81247061_81250070	17	81247061	81250070	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_81458725_81458813	17	81458725	81458813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_17_82327292_82333700	17	82327292	82333700	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_18_2908975_2909691	18	2908975	2909691	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_18_5489194_5543913	18	5489194	5543913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_18_5401043_5406777	18	5401043	5406777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_18_21768752_21773624	18	21768752	21773624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_18_23526765_23529179	18	23526765	23529179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_18_79943462_79949519	18	79943462	79949519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_4247170_4249228	19	4247170	4249228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_12676142_12677108	19	12676142	12677108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_12676105_12677291	19	12676105	12677291	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_12891974_12892116	19	12891974	12892116	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_15165515_15165787	19	15165515	15165787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_17843900_17844234	19	17843900	17844234	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_18122751_18123217	19	18122751	18123217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_19157283_19180686	19	19157283	19180686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_19776994_19786609	19	19776994	19786609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_21306941_21309246	19	21306941	21309246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_21988909_22010792	19	21988909	22010792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_37647899_37654712	19	37647899	37654712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_39974440_39974524	19	39974440	39974524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_44497377_44500275	19	44497377	44500275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_45488517_45488637	19	45488517	45488637	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_45488706_45488848	19	45488706	45488848	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_49528058_49528232	19	49528058	49528232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_52001908_52002155	19	52001908	52002155	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_52574162_52575895	19	52574162	52575895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_53204142_53210981	19	53204142	53210981	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_54360072_54360916	19	54360072	54360916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_54576109_54587201	19	54576109	54587201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_55489995_55490298	19	55489995	55490298	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_57769878_57776543	19	57769878	57776543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_58571429_58571611	19	58571429	58571611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_879848_881171	20	879848	881171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_2911033_2923207	20	2911033	2923207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_18567596_18568636	20	18567596	18568636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_25686122_25686391	20	25686122	25686391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_26009889_26050718	20	26009889	26050718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_44624329_44626456	20	44624329	44626456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_51610165_51613677	20	51610165	51613677	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_20_63561466_63561601	20	63561466	63561601	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_21_33260727_33262561	21	33260727	33262561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_21_42514717_42518277	21	42514717	42518277	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_16614178_16614699	22	16614178	16614699	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_20426282_20427398	22	20426282	20427398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_21029444_21029711	22	21029444	21029711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_21484134_21491994	22	21484134	21491994	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_21478101_21478585	22	21478101	21478585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_23313021_23314552	22	23313021	23314552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_23960381_23961020	22	23960381	23961020	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_42074472_42075571	22	42074472	42075571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_50202012_50204919	22	50202012	50204919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_50577934_50578386	22	50577934	50578386	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_219640599_219640789	2	219640599	219640789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_11_870499_874775	11	870499	874775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_13_45396015_45397258	13	45396015	45397258	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_41862292_41862539	15	41862292	41862539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_15_41862660_41862790	15	41862660	41862790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_16_75542683_75545352	16	75542683	75545352	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_44144647_44148771	19	44144647	44148771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_142513638_142515395	3	142513638	142515395	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_87372815_87382255	4	87372815	87382255	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_223761739_223762186	1	223761739	223762186	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_112646129_112646563	2	112646129	112646563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_6_31968017_31968328	6	31968017	31968328	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_241744877_241748827	2	241744877	241748827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_21495182_21497022	5	21495182	21497022	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_9_20923768_20926301	9	20923768	20926301	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_22_17047426_17057073	22	17047426	17057073	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_19_2908726_2915147	19	2908726	2915147	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_1_236726020_236727678	1	236726020	236727678	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_27104377_27110673	2	27104377	27110673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_27104377_27118846	2	27104377	27118846	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_46950526_46956839	2	46950526	46956839	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_102390217_102394469	2	102390217	102394469	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_110201494_110204900	2	110201494	110204900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_111247558_111248148	2	111247558	111248148	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_113625729_113626830	2	113625729	113626830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_113625729_113627038	2	113625729	113627038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_113625729_113626773	2	113625729	113626773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_143435699_143436913	2	143435699	143436913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_159259843_159275546	2	159259843	159275546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_159256375_159275546	2	159256375	159275546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_176176692_176177332	2	176176692	176177332	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_200329480_200383867	2	200329480	200383867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_201140439_201142624	2	201140439	201142624	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_203197391_203199338	2	203197391	203199338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_218659743_218661406	2	218659743	218661406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_219505761_219505980	2	219505761	219505980	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_222613380_222613811	2	222613380	222613811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_223052274_223060590	2	223052274	223060590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_233458397_233459757	2	233458397	233459757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_2_241749008_241749299	2	241749008	241749299	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_3148187_3149094	3	3148187	3149094	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_12820181_12825470	3	12820181	12825470	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_39120020_39120997	3	39120020	39120997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_45975345_45979705	3	45975345	45979705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_99675721_99744897	3	99675721	99744897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_129451998_129461228	3	129451998	129461228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_157149385_157149485	3	157149385	157149485	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_179243284_179244495	3	179243284	179244495	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_179707076_179708773	3	179707076	179708773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_194666572_194670009	3	194666572	194670009	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_195699207_195701380	3	195699207	195701380	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_195677848_195681190	3	195677848	195681190	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_195729739_195733150	3	195729739	195733150	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_195960423_195963300	3	195960423	195963300	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_195960086_195962516	3	195960086	195962516	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_3_197624720_197627780	3	197624720	197627780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_679173_679914	4	679173	679914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_5576454_5584623	4	5576454	5584623	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_5574772_5576240	4	5574772	5576240	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_38628102_38630500	4	38628102	38630500	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_42552610_42555968	4	42552610	42555968	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_88470673_88472409	4	88470673	88472409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_99089284_99133555	4	99089284	99133555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_118608722_118610949	4	118608722	118610949	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_118817412_118824620	4	118817412	118824620	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_168421909_168422524	4	168421909	168422524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_4_189952287_189957398	4	189952287	189957398	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_1576309_1576544	5	1576309	1576544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
intron_5_1602735_1626786	5	1602735	1626786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2
