gene	gene_name	zscore	effect_size	pvalue	var_g	n_snps_used	n_snps_in_cov	n_snps_in_model	GeneID	chromosome.x	start_position	end_position
ENSG00000170500.12	LONRF2	0.395041582422047	0.0324352044593063	0.692812200163865	0.0116253814989075	2	2	2	164832	2	100271874	100322500
ENSG00000176024.17	ZNF613	0.394933126943359	0.0235818791820458	0.692892241315341	0.0177385549280314	2	2	2	79898	19	51927146	51946620
ENSG00000106809.10	OGN	-0.394632944098067	-0.0191092733905545	0.693113796920023	0.0300946105604702	2	2	2	4969	9	92383267	92404698
ENSG00000167371.17	PRRT2	0.394598117297685	0.0610364931280116	0.693139503195782	0.00340831632131796	2	2	2	112476	16	29812192	29815919
ENSG00000120675.5	DNAJC15	-0.394441070863193	-0.00267447299461769	0.693255426327535	1.49431527340814	2	2	2	29103	13	43023585	43114212
ENSG00000183044.11	ABAT	0.393755890524275	0.0820600029443919	0.693761273147794	0.00170948536690869	2	2	2	18	16	8674616	8784569
ENSG00000076248.10	UNG	-0.392990169477948	-0.052344448215696	0.694326742099819	0.00349726748005134	2	2	2	7374	12	109097596	109110991
ENSG00000112167.9	SAYSD1	0.392486193045046	0.113545475055705	0.694699011023329	0.000815579118370489	2	2	2	55776	6	39104062	39115185
ENSG00000091317.7	CMTM6	-0.392318389888929	-0.0814248361156093	0.694822977412011	0.00179599338758854	2	2	2	54918	3	32481311	32502851
ENSG00000183208.12	GDPGP1	0.392190584051964	0.0143370016745999	0.694917400825728	0.0565258481460239	2	2	2	390637	15	90234208	90245810
ENSG00000111341.9	MGP	0.392150239804153	0.0601211236153881	0.694947208284558	0.00369742682185767	2	2	2	4256	12	14880863	14885853
ENSG00000105341.18	ATP5SL	0.391917041598318	0.033346449630304	0.695119510881992	0.00948923189977249	2	2	2	NA	NA	NA	NA
ENSG00000180098.9	TRNAU1AP	-0.391643780869584	-0.339127788122099	0.695321434417598	5.14996999524385e-05	2	2	2	54952	1	28553084	28578544
ENSG00000148483.8	TMEM236	0.391593579543791	0.0170376773714754	0.695358532581893	0.0395199944915909	2	2	2	653567	10	17752109	17800915
ENSG00000174718.11	KIAA1551	-0.391266827867938	-0.0180236639252186	0.695600015882662	0.02839283829515	2	2	2	NA	NA	NA	NA
ENSG00000128886.11	ELL3	0.391225275152427	0.0166349692510431	0.695630727309201	0.0326682733525348	2	2	2	80237	15	43772619	43776965
ENSG00000113303.11	BTNL8	-0.390658164537271	-0.00649651446166416	0.696049926119512	0.281631541083172	2	2	2	79908	5	180899096	180952165
ENSG00000198523.5	PLN	-0.390331405460884	-0.194847469373521	0.696291503221473	0.000190853680268894	2	2	2	5350	6	118548295	118561715
ENSG00000117724.12	CENPF	-0.39031557930384	-0.108084893800488	0.696303204481297	0.000784884689208532	2	2	2	1063	1	214603194	214664570
ENSG00000144476.5	ACKR3	-0.390228097766119	-0.0167962056653831	0.696367886313839	0.0363348287386987	2	2	2	57007	2	236537130	236582357
ENSG00000196867.7	ZFP28	-0.389937779447989	-0.00831556237472995	0.69658255680744	0.120124557762172	2	2	2	140612	19	56536789	56559191
ENSG00000103226.17	NOMO3	0.389902236402286	0.0118644706140832	0.696608840123248	0.0968124379352317	2	3	3	408050	16	16232527	16294810
ENSG00000240563.1	L1TD1	-0.389851517355331	-0.00483127362467946	0.696646346395436	0.384129250547046	4	4	4	54596	1	62194848	62212327
ENSG00000215305.9	VPS16	-0.389734069610434	-0.0115448228351256	0.696733200777445	0.0611248669304773	2	2	2	64601	20	2840744	2866731
ENSG00000105397.13	TYK2	0.389624487583987	0.0207894290292038	0.696814241927063	0.0227558404648414	2	2	2	7297	19	10350527	10380571
ENSG00000113319.12	RASGRF2	-0.389509935407607	-0.0110796486401432	0.696898962439414	0.0782836028676628	2	2	2	5924	5	80960362	81230161
ENSG00000100596.6	SPTLC2	-0.389375646555832	-0.0371950080081475	0.696998284617781	0.00670077444524706	2	2	2	9517	14	77505996	77616662
ENSG00000170873.18	MTSS1	-0.389227220944853	-0.0112445132362122	0.697108068611305	0.0849454683336299	2	2	2	9788	8	124550783	124728472
ENSG00000165480.15	SKA3	-0.389174918307395	-0.256069620468414	0.697146756117485	0.000112677635894545	2	2	2	221150	13	21153594	21176564
ENSG00000215883.10	CYB5RL	-0.38891106814341	-0.00819385072089509	0.697341934281094	0.0812777071369478	2	2	2	606495	1	54169650	54200029
ENSG00000167216.16	KATNAL2	-0.388766970921047	-0.0138750203760922	0.697448535930251	0.0545723193076312	2	2	2	83473	18	46917549	47104794
ENSG00000163875.15	MEAF6	-0.388649033567599	-0.0189880293474739	0.697535789220578	0.0273962582078651	2	2	2	64769	1	37489992	37514765
ENSG00000137133.10	HINT2	0.388373149423093	0.122217618433737	0.697739911499727	0.000458194496442069	2	2	2	84681	9	35812959	35815478
ENSG00000215193.12	PEX26	-0.388014659638259	-0.0770029376023029	0.698005185048872	0.00210829258016151	2	2	2	55670	22	18077989	18105395
ENSG00000137815.14	RTF1	0.387748579926435	0.0962744222636871	0.698202101296967	0.00107952186497981	2	2	2	23168	15	41417094	41483562
ENSG00000172724.11	CCL19	0.38773089743084	0.1189325088697	0.698215188210915	0.000750978144421791	2	2	2	6363	9	34689569	34691275
ENSG00000221890.3	NPTXR	0.387305011439328	0.0271661056420634	0.698530415913591	0.0188597618813656	2	2	2	23467	22	38818451	38844027
ENSG00000106560.10	GIMAP2	-0.387019572205818	-0.0268589698562935	0.698741718357044	0.0129417083114925	2	2	2	26157	7	150685705	150693640
ENSG00000107854.5	TNKS2	0.38659384384585	0.0127963817153581	0.699056916169086	0.0607527178689998	3	3	3	80351	10	91798425	91865474
ENSG00000162694.13	EXTL2	-0.386531158623705	-0.0229797158410221	0.699103331002414	0.0127787441612534	2	2	2	2135	1	100872371	100895410
ENSG00000124275.14	MTRR	0.386494012258999	0.0152306063390014	0.699130836298466	0.0427373629191038	2	2	2	4552	5	7851185	7901123
ENSG00000155970.11	MICU3	0.38629598165617	0.029038140934305	0.699277476162691	0.00894451887334156	2	2	2	286097	8	17027237	17133068
ENSG00000139631.18	CSAD	-0.386091578566796	-0.0832946928765162	0.69942884656076	0.00182132280095991	2	2	2	51380	12	53157662	53181662
ENSG00000109572.13	CLCN3	-0.386034526056805	-0.422410208908976	0.699471098843375	5.37576758446587e-05	2	2	2	1182	4	169620577	169723672
ENSG00000172889.15	EGFL7	0.385932189414404	0.0608776498677987	0.699546890246071	0.00269886917358159	2	2	2	51162	9	136654752	136672677
ENSG00000112320.11	SOBP	0.385603632484281	0.0342400820661183	0.699790242580506	0.0103344797778925	2	2	2	55084	6	107490103	107661305
ENSG00000165434.7	PGM2L1	-0.385320454835892	-0.0318517003322255	0.700000008572274	0.00863177492963296	1	1	1	283209	11	74330315	74398750
ENSG00000171681.12	ATF7IP	0.385320454835892	0.0426730435413714	0.700000008572274	0.00471242214540885	1	1	1	55729	12	14365639	14502934
ENSG00000108106.13	UBE2S	0.385320454835892	0.283646448911702	0.700000008572274	9.90155922128666e-05	1	1	1	27338	19	55399744	55408438
ENSG00000164142.15	FAM160A1	-0.385320454835892	-0.0372712568974998	0.700000008572274	0.00701869771350088	1	1	1	NA	NA	NA	NA
ENSG00000231010.1	RP6-109B7.2	-0.385320454835892	-0.189017478319906	0.700000008572274	0.000200571379622973	1	1	1	NA	NA	NA	NA
ENSG00000132622.10	HSPA12B	0.385320454835892	0.0473918254366881	0.700000008572274	0.00447900273732295	1	1	1	116835	20	3732684	3753110
ENSG00000203867.7	RBM20	-0.385320454835892	-0.00700426483664218	0.700000008572274	0.20094133304966	1	1	1	282996	10	110641932	110839470
ENSG00000083457.11	ITGAE	0.385320454835892	0.0626402232355724	0.700000008572274	0.00245000746577189	1	1	1	3682	17	3714627	3803765
ENSG00000110321.16	EIF4G2	0.385320454835892	0.0477373968647674	0.700000008572274	0.00460848086059529	1	1	1	1982	11	10797045	10808925
ENSG00000260760.1	PWRN3	-0.385320454835892	-0.0126826482992574	0.700000008572274	0.0606561953023903	1	2	2	101928840	15	24441126	24447966
ENSG00000085433.15	WDR47	0.385320454835892	0.180273969369963	0.700000008572274	0.000290574841867806	1	1	1	22911	1	108970210	109042112
ENSG00000122548.5	KIAA0087	0.385320454835892	0.0101436804048341	0.700000008572274	0.101974228527583	1	1	1	9808	7	26533120	26538824
ENSG00000164961.15	WASHC5	0.385320454835892	26.7380724185856	0.700000008572274	1.62802060721757e-08	1	1	1	9897	8	125024259	125091795
ENSG00000156831.7	NSMCE2	-0.385320454835892	-0.163348103729212	0.700000008572274	0.000436206259967244	1	1	1	286053	8	125091778	125367124
ENSG00000168769.13	TET2	0.385320454835892	0.033658077473128	0.700000008572274	0.00769610158625221	1	1	1	54790	4	105145874	105279802
ENSG00000118162.13	KPTN	-0.385320454835892	-0.0425950785251948	0.700000008572274	0.0104417562970157	1	1	1	11133	19	47475140	47486791
ENSG00000140153.17	WDR20	0.385320454835892	0.181583780816247	0.700000008572274	0.000280199885424719	1	1	1	91833	14	102139422	102224685
ENSG00000152078.9	TMEM56	-0.385320454835892	-0.0228305480594853	0.700000008572274	0.0187293962109237	1	1	1	NA	NA	NA	NA
ENSG00000157657.14	ZNF618	0.385320454835892	0.78652350800981	0.700000008572274	1.92456415098281e-05	1	1	1	114991	9	113876284	114056594
ENSG00000168546.10	GFRA2	-0.385320454835892	-0.379502869276089	0.700000008572274	6.24786843343158e-05	1	1	1	2675	8	21690397	21789295
ENSG00000110583.12	NAA40	-0.385320454835892	-0.0180357350560619	0.700000008572274	0.0301280199242871	1	1	1	79829	11	63938972	63957321
ENSG00000256235.1	SMIM3	-0.385320454835892	-0.297206870045704	0.700000008572274	0.000122433819776176	1	1	1	85027	5	150778756	150796733
ENSG00000188687.17	SLC4A5	0.385320454835892	0.0126763767599719	0.700000008572274	0.0785483595401606	1	1	1	57835	2	74216241	74343415
ENSG00000166482.11	MFAP4	0.385320454835892	3.14567421612603	0.700000008572274	9.46305252993078e-07	1	1	1	4239	17	19383444	19387189
ENSG00000172748.13	ZNF596	0.385320454835892	0.0657560590548035	0.700000008572274	0.00224840736378633	1	2	2	169270	8	232136	247339
ENSG00000239998.5	LILRA2	-0.385320454835892	-0.026023672033314	0.700000008572274	0.0145931192232072	1	1	1	11027	19	54572987	54590286
ENSG00000105556.11	MIER2	-0.385320454835892	-0.0341889125459396	0.700000008572274	0.00854307435089605	1	1	1	54531	19	305572	344795
ENSG00000104140.6	RHOV	-0.385320454835892	-0.0659322516435921	0.700000008572274	0.00262886375262424	1	1	1	171177	15	40872213	40874233
ENSG00000180953.11	ST20	0.385320454835892	0.00609757400827276	0.700000008572274	0.243150280545334	1	2	2	400410	15	79898841	79923751
ENSG00000180938.5	ZNF572	0.385320454835892	0.0716196443537394	0.700000008572274	0.001111968888817	1	1	1	137209	8	124973294	124979388
ENSG00000139637.13	C12orf10	-0.385320454835892	-1.27176060765323	0.700000008572274	5.33052641782735e-06	1	1	1	NA	NA	NA	NA
ENSG00000095794.19	CREM	0.385320454835892	0.0676761343908572	0.700000008572274	0.00230241095163887	1	1	1	1390	10	35126840	35212957
ENSG00000116288.12	PARK7	-0.385320454835892	-0.01626712240573	0.700000008572274	0.0360480919578345	1	1	1	11315	1	7961710	7985504
ENSG00000173166.17	RAPH1	0.385320454835892	1.20380633051206	0.700000008572274	5.77901355186622e-06	1	1	1	65059	2	203433681	203535321
ENSG00000108219.14	TSPAN14	-0.385320454835892	-0.0759850917262986	0.700000008572274	0.00264139086946481	1	1	1	81619	10	80454274	80522630
ENSG00000271009.2	RP11-346C20.3	0.385320454835892	0.0668878050591516	0.700000008572274	0.00205756050999739	1	1	1	NA	NA	NA	NA
ENSG00000182196.13	ARL6IP4	0.385320454835892	0.0193857599811789	0.700000008572274	0.0269957841342839	1	1	1	51329	12	122980232	122982908
ENSG00000160951.3	PTGER1	0.385320454835892	0.0522299844512419	0.700000008572274	0.00363290313344126	1	1	1	5731	19	14472465	14475353
ENSG00000154429.10	CCSAP	0.385320454835892	0.0305934558971062	0.700000008572274	0.0116688293802302	1	1	1	126731	1	229321014	229343794
ENSG00000187800.13	PEAR1	-0.385320454835892	-0.0551861781005089	0.700000008572274	0.00337621603258187	1	1	1	375033	1	156893696	156916428
ENSG00000174482.10	LINGO2	0.385320454835892	0.83126246185387	0.700000008572274	1.23094532615553e-05	1	1	1	158038	9	27937616	29215242
ENSG00000116688.16	MFN2	0.385320454835892	0.0322963345841217	0.700000008572274	0.00977541770854235	1	2	2	9927	1	11980214	12013507
ENSG00000188811.13	NHLRC3	-0.385320454835892	-0.0825363303875793	0.700000008572274	0.00135258767876996	1	1	1	387921	13	39038310	39050108
ENSG00000110076.18	NRXN2	0.385320454835892	0.0275889402724208	0.700000008572274	0.011090534663062	1	1	1	9379	11	64606173	64723196
ENSG00000196839.12	ADA	-0.385320454835892	-0.0154570207460881	0.700000008572274	0.0414667619479183	1	1	1	100	20	44619521	44651698
ENSG00000254162.1	RP11-48B3.3	-0.385320454835892	-0.40561699756683	0.700000008572274	5.68586018232748e-05	1	1	1	NA	NA	NA	NA
ENSG00000161016.17	RPL8	0.385320454835892	0.0129762914686024	0.700000008572274	0.05790331550166	1	1	1	6132	8	144789768	144792389
ENSG00000125484.11	GTF3C4	-0.385320454835892	-1.63304091458547	0.700000008572274	3.124817242669e-06	1	1	1	9329	9	132670034	132694954
ENSG00000167302.10	TEPSIN	-0.385320454835892	-0.120405430894473	0.700000008572275	0.000954110659434932	1	1	1	146705	17	81228276	81239091
ENSG00000181007.8	ZFP82	-0.385320454835892	-0.0177546372715589	0.700000008572275	0.0255878193793079	1	1	1	284406	19	36383119	36418643
ENSG00000154845.15	PPP4R1	-0.385320454835892	-0.0682495231992888	0.700000008572275	0.0019719297501609	1	1	1	9989	18	9546793	9615272
ENSG00000006555.10	TTC22	0.385320454835892	0.0484349588443542	0.700000008572275	0.00391892595727278	1	1	1	55001	1	54779695	54802378
ENSG00000042753.11	AP2S1	0.385320454835892	0.0368113868275543	0.700000008572275	0.0071668378129403	1	1	1	1175	19	46838166	46850845
ENSG00000104332.11	SFRP1	-0.385320454835892	-0.0184673156242633	0.700000008572275	0.029660483374161	1	1	1	6422	8	41261961	41309472
ENSG00000283000.1	RP11-297A16.4	-0.385320454835892	-0.0130338774057309	0.700000008572275	0.0580400481252906	1	1	1	NA	NA	NA	NA
ENSG00000269921.1	RP11-646I6.5	0.385320454835892	0.0801838993705553	0.700000008572275	0.0013364782910266	1	1	1	NA	NA	NA	NA
ENSG00000205085.10	FAM71F2	0.385320454835892	0.0141551232990119	0.700000008572275	0.0516601226979676	1	2	2	346653	7	128671627	128702261
ENSG00000168282.5	MGAT2	-0.385320454835892	-0.660342940442056	0.700000008572275	2.01780098793006e-05	1	1	1	4247	14	49620798	49623480
ENSG00000198208.11	RPS6KL1	-0.385320454835892	-0.0235341445171988	0.700000008572275	0.0183260761438979	1	2	2	83694	14	74903950	74923281
ENSG00000162368.13	CMPK1	0.385320454835892	0.10160189403916	0.700000008572275	0.000963144822067676	1	1	1	51727	1	47333789	47378838
ENSG00000148985.19	PGAP2	0.385320454835892	0.069921651009898	0.700000008572275	0.0023315094978165	1	1	1	27315	11	3797723	3826370
ENSG00000116194.12	ANGPTL1	-0.385320454835892	-0.0227829020960204	0.700000008572275	0.0239626160608218	1	1	1	9068	1	178849534	178871076
ENSG00000120696.8	KBTBD7	0.385320454835892	0.0573127133018266	0.700000008572275	0.00350785733894587	1	1	1	84078	13	41189833	41194568
ENSG00000038295.7	TLL1	0.385320454835892	1.57342183245253	0.700000008572275	1.68107029421964e-06	1	1	1	7092	4	165873123	166105177
ENSG00000100557.9	C14orf105	-0.385320454835892	-0.3468116756914	0.700000008572275	8.568944748985e-05	1	1	1	NA	NA	NA	NA
ENSG00000213465.7	ARL2	0.385320454835892	0.0417519209272161	0.700000008572275	0.00614579960815813	1	1	1	402	11	65014159	65022183
ENSG00000171862.10	PTEN	0.385320454835892	0.0121364815411305	0.700000008572275	0.0705368611669496	1	1	1	5728	10	87863624	87971929
ENSG00000165752.16	STK32C	-0.385162521594237	-0.0214833582372784	0.700117008763233	0.0232683404280969	2	2	2	282974	10	132207481	132332558
ENSG00000181409.11	AATK	0.384929313561591	0.0208987548888918	0.700289787079735	0.0207981783100908	3	3	3	9625	17	81117294	81166220
ENSG00000167065.13	DUSP18	0.384343835882444	0.00716825193317554	0.700723621979949	0.185190492578296	2	2	2	150290	22	30652050	30667886
ENSG00000110318.13	CEP126	0.384225397478786	0.0213431346293417	0.700811395893	0.0197981092343853	2	2	2	57562	11	101915009	102001061
ENSG00000110723.11	EXPH5	-0.383492634590818	-0.0168945660166595	0.701354530358716	0.0381611827160967	2	2	2	23086	11	108505430	108607513
ENSG00000170122.5	FOXD4	0.3832996024121	0.0240172698981149	0.701497634018079	0.019742202261587	2	6	6	2298	9	116230	118416
ENSG00000177917.10	ARL6IP6	0.383285989465936	0.0289014729593356	0.701507726322827	0.0136087869904295	2	2	2	151188	2	152717647	152762395
ENSG00000100483.13	VCPKMT	-0.383221200242041	-0.0119254674547928	0.701555760187677	0.0643650510828491	2	2	2	79609	14	50100455	50116571
ENSG00000132824.13	SERINC3	-0.383055316992256	-0.0207734278069207	0.701678749247899	0.0177232588929553	2	2	2	10955	20	44496220	44522069
ENSG00000157429.15	ZNF19	-0.38302736694035	-0.0329717035958201	0.701699472728153	0.0132095510021326	2	2	2	7567	16	71473582	71489323
ENSG00000254533.1	AF186192.1	-0.38294557007691	-0.0502622500008316	0.701760122036311	0.00395704910557661	2	2	2	NA	NA	NA	NA
ENSG00000105486.13	LIG1	0.382675920305626	0.0169705151092373	0.701960070686602	0.0326556938396627	3	3	3	3978	19	48115444	48170594
ENSG00000162729.13	IGSF8	-0.382407159268134	-0.0166384044833622	0.702159380861341	0.0324543976836294	3	3	3	93185	1	160091338	160099441
ENSG00000105669.13	COPE	-0.382403555249468	-0.0374018795921437	0.702162053700432	0.00671529390334919	2	2	2	11316	19	18899513	18919386
ENSG00000136560.13	TANK	0.382141696498424	0.417718502766901	0.702356265187517	3.90582978466931e-05	2	2	2	10010	2	161136962	161236229
ENSG00000197965.11	MPZL1	0.382101059320187	0.013071169304528	0.702386406105236	0.0260612153899232	3	3	3	9019	1	167721981	167791918
ENSG00000137968.16	SLC44A5	-0.381890493551404	-0.00351318235390549	0.702542591902126	0.468867852891711	4	5	5	204962	1	75202128	75724260
ENSG00000182185.18	RAD51B	-0.38183222375222	-0.180179961097251	0.702585815367747	0.000296462510068271	2	2	2	5890	14	67819778	68683095
ENSG00000167578.17	RAB4B	0.381775168341044	0.0361056668642815	0.702628138954521	0.00849020606667871	2	2	2	53916	19	40778246	40796941
ENSG00000167895.14	TMC8	0.381466447237094	0.0228436393451682	0.702857163622139	0.0179606271805769	2	2	2	147138	17	78129297	78142967
ENSG00000142207.6	URB1	-0.381318132523753	-0.0213841060684601	0.702967200445188	0.104207296236547	2	3	3	9875	21	32311017	32393011
ENSG00000144233.9	AMMECR1L	0.381188126233964	0.0266524120917661	0.703063659103445	0.0145111228393916	2	2	2	83607	2	127861629	127887574
ENSG00000161929.14	SCIMP	-0.381144730948276	-0.0187412608140171	0.70309585746393	0.0280920303503053	2	2	2	388325	17	5208919	5234859
ENSG00000125991.19	ERGIC3	-0.380476600891657	-0.0555213981625663	0.703591662660108	0.00634982532868254	2	2	2	51614	20	35542077	35557633
ENSG00000114735.9	HEMK1	0.380412244035937	0.0295913843672043	0.703639427181532	0.0102809781529685	2	2	2	51409	3	50569151	50596165
ENSG00000274605.1	RP11-12G12.7	-0.380104054591272	-0.0404877712760813	0.703868176148436	0.00558509686183848	2	2	2	NA	NA	NA	NA
ENSG00000140575.12	IQGAP1	0.380028299599366	0.00547130918637681	0.703924408252452	0.283874760605459	2	3	3	8826	15	90388241	90502238
ENSG00000101194.17	SLC17A9	-0.379836271357383	-0.0206035222650308	0.704066955973777	0.0629736372431207	3	3	3	63910	20	62952689	62969584
ENSG00000261824.6	LINC00662	0.379016205485239	0.0170802293728879	0.704675829856465	0.0406064019722255	2	2	2	148189	19	27790492	27793939
ENSG00000238078.1	LINC01352	0.378906575959026	0.00460373858305577	0.704757240784666	0.448574405184001	2	2	2	101929730	1	220829254	220832428
ENSG00000162999.12	DUSP19	-0.378825893568242	-0.0150017865296143	0.704817157719331	0.0537043071189509	2	2	2	142679	2	183078746	183100007
ENSG00000107719.8	PALD1	0.378251143618165	0.00664055861604941	0.705244035612269	0.279153715862769	2	2	2	27143	10	70458541	70568449
ENSG00000115816.14	CEBPZ	-0.377847448578316	-0.0204290550027541	0.705543923215169	0.0241907308172364	2	2	2	10153	2	37201611	37231595
ENSG00000165792.17	METTL17	0.377807462727408	0.0145330852650296	0.705573629466863	0.0552644319935192	3	3	3	64745	14	20989979	20997034
ENSG00000173588.14	CEP83	-0.377662296011116	-0.022586688992631	0.705681480362421	0.0144535127513871	2	2	2	51134	12	94265651	94460615
ENSG00000165646.11	SLC18A2	-0.377111984625309	-0.0186067599170636	0.706090385169623	0.0254099526946309	3	3	3	6571	10	117241113	117279429
ENSG00000163545.8	NUAK2	-0.377037735878347	-0.0235265454253653	0.706145561652279	0.0187694847271292	2	2	2	81788	1	205302058	205321744
ENSG00000189114.6	BLOC1S3	-0.376986021954909	-0.00991466656838845	0.706183992740696	0.0617510669508635	2	2	2	388552	19	45178783	45202714
ENSG00000140876.11	NUDT7	-0.376811514640659	-0.00720259066406395	0.706313682996753	0.152723737908997	4	4	4	283927	16	77722513	77742259
ENSG00000164924.17	YWHAZ	-0.376691692846415	-0.0331517541194529	0.706402737034611	0.00835628218668393	2	3	3	7534	8	100916522	100954067
ENSG00000262454.2	MIR193BHG	0.376575753237541	0.0154261700123292	0.70648890957833	0.0358967175113205	3	3	3	100129781	16	14301380	14331061
ENSG00000196636.7	SDHAF3	0.376572789965215	0.543568003079704	0.706491112090776	3.30092301096417e-05	2	2	2	57001	7	97117697	97181762
ENSG00000007516.13	BAIAP3	-0.376491959215515	-0.00754607713926742	0.706551192137869	0.126676803937461	3	3	3	8938	16	1333644	1349438
ENSG00000145348.16	TBCK	0.376355251040536	0.508880825249853	0.706652809034395	2.94067880821205e-05	2	2	2	93627	4	106041598	106316682
ENSG00000135837.15	CEP350	-0.376326427903584	-0.0521359966047494	0.70667423430007	0.00386295273503251	2	2	2	9857	1	179954772	180114874
ENSG00000099385.11	BCL7C	0.376243177773151	0.044768819920874	0.706736118396079	0.00422618888584511	2	2	2	9274	16	30833625	30894715
ENSG00000115756.12	HPCAL1	-0.375893388874429	-0.0161628829945804	0.706996155620633	0.0416193999193898	2	2	2	3241	2	10302123	10427616
ENSG00000130023.15	ERMARD	-0.375840968697968	-0.0196890801433833	0.707035128349565	0.0262846281692712	2	2	2	55780	6	169751621	169781599
ENSG00000161981.10	SNRNP25	-0.375804777590804	-0.0147046261485162	0.707062035731263	0.0489773918115969	2	2	2	79622	16	53827	57668
ENSG00000243709.1	LEFTY1	-0.37580282969746	-0.00579174584055146	0.707063483962319	0.286534784753878	2	2	2	10637	1	225886281	225889145
ENSG00000164758.7	MED30	0.375737147560795	0.014933520781575	0.707112318319272	0.0391635872423883	2	2	2	90390	8	117520712	117540261
ENSG00000100302.6	RASD2	-0.37548699881759	-0.0163351879418942	0.707298313756822	0.035409880679074	2	2	2	23551	22	35532805	35554002
ENSG00000228741.2	SPATA13	0.375380043799835	0.0251906124600747	0.70737784435527	0.0149439885056504	2	2	2	221178	13	23979801	24307068
ENSG00000120756.12	PLS1	0.375231883222208	0.0293631299529358	0.707488020239128	0.0118253332412875	2	2	2	5357	3	142596392	142713663
ENSG00000100473.15	COCH	0.37502331128955	0.00991524624524996	0.707643129886804	0.0184204321322105	2	2	2	1690	14	30874495	30890617
ENSG00000184436.11	THAP7	0.374922655085542	0.0237236334394295	0.707717989689552	0.0172785639368445	2	2	2	80764	22	20999103	21002117
ENSG00000183386.9	FHL3	0.374726318503101	0.00791080233048992	0.707864016814506	0.207930800853704	2	2	2	2275	1	37996764	38005690
ENSG00000104219.12	ZDHHC2	0.374615605444902	0.00594334865013899	0.707946365399615	0.282024911715419	2	2	2	51201	8	17155999	17230705
ENSG00000146038.11	DCDC2	0.374610034017827	0.0122752126689485	0.707950509528034	0.0511732345400661	2	2	2	51473	6	24171754	24383291
ENSG00000049167.13	ERCC8	-0.374399688433011	-0.0165086204940577	0.708106974712279	0.0346264850328254	2	2	2	1161	5	60866453	60945069
ENSG00000105755.7	ETHE1	-0.374328404999304	-0.00819943377963965	0.70816000156188	0.14571643652988	4	4	4	23474	19	43506718	43527200
ENSG00000275759.1	RP11-131L12.3	0.374276722394589	0.0047640220535038	0.708198448486224	0.557152155345636	2	2	2	NA	NA	NA	NA
ENSG00000196588.14	MKL1	-0.373906098037334	-0.0798488582552575	0.708474179412769	0.00123455817083694	2	2	2	NA	NA	NA	NA
ENSG00000196547.14	MAN2A2	-0.373580975647076	-0.0336438454378811	0.708716090009947	0.00799234257586792	2	2	2	4122	15	90902376	90922584
ENSG00000125746.16	EML2	0.373203776871153	0.0228291197175473	0.708996785387178	0.0156340535507533	2	2	2	24139	19	45609395	45645628
ENSG00000078081.7	LAMP3	0.373198582636707	0.0132584594415635	0.709000650992697	0.0511681695004898	2	2	2	27074	3	183122214	183162760
ENSG00000108924.13	HLF	0.372682298199552	0.0119338093274957	0.709384912834592	0.0632236077267858	2	2	2	3131	17	55264959	55325186
ENSG00000108107.14	RPL28	-0.372568914904438	-0.00850835834840479	0.709469312023935	0.146510648343236	3	3	3	6158	19	55385931	55403341
ENSG00000282608.1	ADORA3	-0.372463003306741	-0.0307841889630934	0.709548152722218	0.0112898672963247	2	2	2	140	1	111499428	111503632
ENSG00000177042.14	TMEM80	0.372425649501554	0.00230218889556169	0.709575959673755	1.94018507511799	5	5	5	283232	11	695584	705027
ENSG00000184601.10	C14orf180	0.372343618295274	0.0101834111327776	0.709637026771861	0.0891999109303349	2	2	2	400258	14	104579763	104590514
ENSG00000175348.10	TMEM9B	-0.372030999393682	-0.0139825545051045	0.709869769071027	0.0383275094581999	2	2	2	56674	11	8947201	8964946
ENSG00000239839.6	DEFA3	-0.371856093406677	-0.0244383807431214	0.70999999700558	0.0152293530394281	1	1	1	1668	8	7015868	7018335
ENSG00000170442.11	KRT86	-0.371856093406677	-0.0196846028493795	0.70999999700558	0.0220043403597164	1	1	1	3892	12	52270506	52309162
ENSG00000170855.3	TRIAP1	-0.371856093406677	-0.131047915057428	0.70999999700558	0.000537848127316176	1	1	1	51499	12	120443963	120446383
ENSG00000136490.8	LIMD2	-0.371856093406677	-0.0117566979195601	0.70999999700558	0.0656721544945709	1	2	2	80774	17	63695887	63701226
ENSG00000268362.5	CTD-2017D11.1	0.371856093406677	0.0044019906312971	0.70999999700558	0.472950529043245	1	1	1	NA	NA	NA	NA
ENSG00000255933.1	RP11-495K9.5	-0.371856093406677	-10.254799404221	0.70999999700558	9.64097800776993e-08	1	1	1	NA	NA	NA	NA
ENSG00000113966.9	ARL6	-0.371856093406677	-0.0479563805560229	0.70999999700558	0.00437636322289759	1	1	1	84100	3	97762580	97812584
ENSG00000253626.3	EIF5AL1	-0.371856093406677	-0.321531950753005	0.70999999700558	7.64667831537197e-05	1	1	1	143244	10	79512532	79516439
ENSG00000180801.13	ARSJ	0.371856093406677	0.0225245886233335	0.70999999700558	0.0195224549150102	1	1	1	79642	4	113899928	113980463
ENSG00000156469.8	MTERF3	0.371856093406677	0.307336389892143	0.70999999700558	0.000180020761133008	1	1	1	51001	8	96239397	96261612
ENSG00000141431.10	ASXL3	-0.371856093406677	-1.64529497229987	0.70999999700558	2.44198548547101e-06	1	1	1	80816	18	33578218	33751194
